tripId,vehicleVin,driverId,timestampUtc,odometerKm,fuelConsumedL,vehicleStatus,routeCode
TRIP-10200,1FM5K8GC7HZA00200,DRV-992,2026-06-12T14:31:00,20214.3,12.1,ACTIVE,RT-CDMX-QRO
TRIP-10201,1FM5K8GC7HZA00201,DRV-334,2026-06-12T14:10:00,83734.5,45.2,INACTIVE,RT-MTY-LDO
TRIP-10202,1FM5K8GC7HZA00202,DRV-854,2026-06-12T14:43:00,25723.9,28.6,INACTIVE,RT-CDMX-QRO
TRIP-10203,1FM5K8GC7HZA00203,DRV-468,2026-06-12T14:42:00,55920.5,3.8,IN_REPAIR,RT-MTY-LDO
TRIP-10204,1FM5K8GC7HZA00204,DRV-321,2026-06-12T14:03:00,95269.0,34.1,ACTIVE,RT-MTY-LDO
TRIP-10205,1FM5K8GC7HZA00205,DRV-885,2026-06-12T14:28:00,7760.2,49.0,ACTIVE,RT-PUE-VER
TRIP-10206,1FM5K8GC7HZA00206,DRV-591,2026-06-12T14:48:00,3858.1,11.5,IN_REPAIR,RT-MTY-LDO
TRIP-10207,1FM5K8GC7HZA00207,DRV-874,2026-06-12T14:06:00,23812.1,16.5,IN_REPAIR,RT-MTY-LDO
TRIP-10208,1FM5K8GC7HZA00208,DRV-567,2026-06-12T14:47:00,56465.6,39.6,IN_REPAIR,RT-CDMX-QRO
TRIP-10209,1FM5K8GC7HZA00209,DRV-875,2026-06-12T14:13:00,57586.7,39.5,IN_REPAIR,RT-CDMX-QRO
TRIP-10210,1FM5K8GC7HZA00210,DRV-779,2026-06-12T14:01:00,67100.3,33.6,INACTIVE,RT-GDL-MAN
TRIP-10211,1FM5K8GC7HZA00211,DRV-951,2026-06-12T14:45:00,46412.1,14.3,INACTIVE,RT-PUE-VER
TRIP-10212,1FM5K8GC7HZA00212,DRV-823,2026-06-12T14:20:00,99007.0,3.3,IN_REPAIR,RT-CDMX-QRO
TRIP-10213,1FM5K8GC7HZA00213,DRV-941,2026-06-12T14:00:00,63747.7,2.1,INACTIVE,RT-MTY-LDO
TRIP-10214,1FM5K8GC7HZA00214,DRV-107,2026-06-12T14:12:00,70075.8,46.9,INACTIVE,RT-PUE-VER
TRIP-10215,1FM5K8GC7HZA00215,DRV-247,2026-06-12T14:59:00,16216.5,15.7,ACTIVE,RT-MTY-LDO
TRIP-10216,1FM5K8GC7HZA00216,DRV-411,2026-06-12T14:11:00,73563.4,22.9,INACTIVE,RT-MTY-LDO
TRIP-10217,1FM5K8GC7HZA00217,DRV-686,2026-06-12T14:26:00,33266.2,32.2,ACTIVE,RT-GDL-MAN
TRIP-10218,1FM5K8GC7HZA00218,DRV-781,2026-06-12T14:27:00,50494.0,5.6,IN_REPAIR,RT-PUE-VER
TRIP-10219,1FM5K8GC7HZA00219,DRV-292,2026-06-12T14:21:00,17852.0,37.8,IN_REPAIR,RT-MTY-LDO
TRIP-10220,1FM5K8GC7HZA00220,DRV-573,2026-06-12T14:50:00,4832.0,27.0,INACTIVE,RT-MTY-LDO
TRIP-10221,1FM5K8GC7HZA00221,DRV-601,2026-06-12T14:45:00,48994.0,35.2,ACTIVE,RT-CDMX-QRO
TRIP-10222,1FM5K8GC7HZA00222,DRV-618,2026-06-12T14:30:00,49935.9,23.9,INACTIVE,RT-CDMX-QRO
TRIP-10223,1FM5K8GC7HZA00223,DRV-123,2026-06-12T14:58:00,93000.7,36.3,IN_REPAIR,RT-CDMX-QRO
TRIP-10224,1FM5K8GC7HZA00224,DRV-475,2026-06-12T14:40:00,71523.2,12.9,IN_REPAIR,RT-CDMX-QRO
TRIP-10225,1FM5K8GC7HZA00225,DRV-936,2026-06-12T14:37:00,55256.2,45.7,INACTIVE,RT-CDMX-QRO
TRIP-10226,1FM5K8GC7HZA00226,DRV-685,2026-06-12T14:28:00,60447.1,48.8,IN_REPAIR,RT-PUE-VER
TRIP-10227,1FM5K8GC7HZA00227,DRV-191,2026-06-12T14:41:00,76808.8,0.5,IN_REPAIR,RT-CDMX-QRO
TRIP-10228,1FM5K8GC7HZA00228,DRV-473,2026-06-12T14:03:00,59881.9,48.8,INACTIVE,RT-MTY-LDO
TRIP-10229,1FM5K8GC7HZA00229,DRV-492,2026-06-12T14:15:00,18430.9,15.8,INACTIVE,RT-PUE-VER
TRIP-10230,1FM5K8GC7HZA00230,DRV-471,2026-06-12T14:30:00,52571.7,38.5,IN_REPAIR,RT-MTY-LDO
TRIP-10231,1FM5K8GC7HZA00231,DRV-675,2026-06-12T14:42:00,20776.5,20.2,INACTIVE,RT-CDMX-QRO
TRIP-10232,1FM5K8GC7HZA00232,DRV-156,2026-06-12T14:04:00,63794.2,45.5,ACTIVE,RT-GDL-MAN
TRIP-10233,1FM5K8GC7HZA00233,DRV-155,2026-06-12T14:13:00,82008.7,1.8,INACTIVE,RT-MTY-LDO
TRIP-10234,1FM5K8GC7HZA00234,DRV-602,2026-06-12T14:03:00,77354.8,30.3,ACTIVE,RT-CDMX-QRO
TRIP-10235,1FM5K8GC7HZA00235,DRV-942,2026-06-12T14:04:00,61683.9,43.1,IN_REPAIR,RT-PUE-VER
TRIP-10236,1FM5K8GC7HZA00236,DRV-244,2026-06-12T14:45:00,28155.8,44.6,ACTIVE,RT-CDMX-QRO
TRIP-10237,1FM5K8GC7HZA00237,DRV-888,2026-06-12T14:34:00,23091.1,35.8,INACTIVE,RT-GDL-MAN
TRIP-10238,1FM5K8GC7HZA00238,DRV-217,2026-06-12T14:34:00,34765.5,48.2,INACTIVE,RT-PUE-VER
TRIP-10239,1FM5K8GC7HZA00239,DRV-722,2026-06-12T14:31:00,57712.9,45.4,INACTIVE,RT-PUE-VER
TRIP-10240,1FM5K8GC7HZA00240,DRV-857,2026-06-12T14:42:00,87633.5,8.5,ACTIVE,RT-MTY-LDO
TRIP-10241,1FM5K8GC7HZA00241,DRV-181,2026-06-12T14:10:00,13128.0,1.6,ACTIVE,RT-CDMX-QRO
TRIP-10242,1FM5K8GC7HZA00242,DRV-486,2026-06-12T14:52:00,25239.0,25.1,IN_REPAIR,RT-CDMX-QRO
TRIP-10243,1FM5K8GC7HZA00243,DRV-602,2026-06-12T14:59:00,30842.6,26.7,INACTIVE,RT-GDL-MAN
TRIP-10244,1FM5K8GC7HZA00244,DRV-639,2026-06-12T14:24:00,85459.5,5.0,ACTIVE,RT-PUE-VER
TRIP-10245,1FM5K8GC7HZA00245,DRV-554,2026-06-12T14:06:00,9899.4,30.7,INACTIVE,RT-MTY-LDO
TRIP-10246,1FM5K8GC7HZA00246,DRV-384,2026-06-12T14:05:00,57440.2,16.5,ACTIVE,RT-GDL-MAN
TRIP-10247,1FM5K8GC7HZA00247,DRV-702,2026-06-12T14:11:00,75776.0,29.7,INACTIVE,RT-MTY-LDO
TRIP-10248,1FM5K8GC7HZA00248,DRV-255,2026-06-12T14:24:00,91572.8,43.0,IN_REPAIR,RT-MTY-LDO
TRIP-10249,1FM5K8GC7HZA00249,DRV-822,2026-06-12T14:43:00,65548.8,14.6,INACTIVE,RT-MTY-LDO
TRIP-10250,1FM5K8GC7HZA00250,DRV-728,2026-06-12T14:56:00,8795.4,49.3,INACTIVE,RT-CDMX-QRO
TRIP-10251,1FM5K8GC7HZA00251,DRV-832,2026-06-12T14:38:00,22643.5,35.0,INACTIVE,RT-CDMX-QRO
TRIP-10252,1FM5K8GC7HZA00252,DRV-133,2026-06-12T14:13:00,82516.0,34.9,INACTIVE,RT-PUE-VER
TRIP-10253,1FM5K8GC7HZA00253,DRV-621,2026-06-12T14:02:00,46140.2,7.2,INACTIVE,RT-MTY-LDO
TRIP-10254,1FM5K8GC7HZA00254,DRV-428,2026-06-12T14:15:00,25581.9,47.6,IN_REPAIR,RT-MTY-LDO
TRIP-10255,1FM5K8GC7HZA00255,DRV-271,2026-06-12T14:36:00,12084.1,31.4,ACTIVE,RT-MTY-LDO
TRIP-10256,1FM5K8GC7HZA00256,DRV-322,2026-06-12T14:36:00,47558.5,20.2,IN_REPAIR,RT-PUE-VER
TRIP-10257,1FM5K8GC7HZA00257,DRV-410,2026-06-12T14:40:00,62165.8,6.1,IN_REPAIR,RT-CDMX-QRO
TRIP-10258,1FM5K8GC7HZA00258,DRV-515,2026-06-12T14:41:00,92198.4,23.5,ACTIVE,RT-GDL-MAN
TRIP-10259,1FM5K8GC7HZA00259,DRV-608,2026-06-12T14:55:00,82521.1,4.5,INACTIVE,RT-CDMX-QRO
TRIP-10260,1FM5K8GC7HZA00260,DRV-854,2026-06-12T14:30:00,61249.3,10.8,IN_REPAIR,RT-PUE-VER
TRIP-10261,1FM5K8GC7HZA00261,DRV-530,2026-06-12T14:47:00,74520.8,3.4,ACTIVE,RT-CDMX-QRO
TRIP-10262,1FM5K8GC7HZA00262,DRV-691,2026-06-12T14:39:00,34159.1,31.0,ACTIVE,RT-GDL-MAN
TRIP-10263,1FM5K8GC7HZA00263,DRV-232,2026-06-12T14:42:00,91600.9,24.3,IN_REPAIR,RT-CDMX-QRO
TRIP-10264,1FM5K8GC7HZA00264,DRV-994,2026-06-12T14:17:00,76591.6,13.2,ACTIVE,RT-PUE-VER
TRIP-10265,1FM5K8GC7HZA00265,DRV-574,2026-06-12T14:56:00,12018.4,32.2,ACTIVE,RT-GDL-MAN
TRIP-10266,1FM5K8GC7HZA00266,DRV-458,2026-06-12T14:51:00,59486.4,7.9,IN_REPAIR,RT-MTY-LDO
TRIP-10267,1FM5K8GC7HZA00267,DRV-529,2026-06-12T14:32:00,61499.2,45.7,ACTIVE,RT-GDL-MAN
TRIP-10268,1FM5K8GC7HZA00268,DRV-953,2026-06-12T14:55:00,50179.8,10.0,ACTIVE,RT-CDMX-QRO
TRIP-10269,1FM5K8GC7HZA00269,DRV-112,2026-06-12T14:35:00,4628.7,6.2,IN_REPAIR,RT-GDL-MAN
TRIP-10270,1FM5K8GC7HZA00270,DRV-718,2026-06-12T14:40:00,45620.3,19.2,ACTIVE,RT-CDMX-QRO
TRIP-10271,1FM5K8GC7HZA00271,DRV-748,2026-06-12T14:07:00,18679.6,42.4,IN_REPAIR,RT-PUE-VER
TRIP-10272,1FM5K8GC7HZA00272,DRV-529,2026-06-12T14:32:00,87694.8,29.4,IN_REPAIR,RT-MTY-LDO
TRIP-10273,1FM5K8GC7HZA00273,DRV-812,2026-06-12T14:09:00,35230.9,44.1,INACTIVE,RT-PUE-VER
TRIP-10274,1FM5K8GC7HZA00274,DRV-784,2026-06-12T14:47:00,58796.5,15.2,ACTIVE,RT-PUE-VER
TRIP-10275,1FM5K8GC7HZA00275,DRV-646,2026-06-12T14:30:00,56122.2,35.1,IN_REPAIR,RT-GDL-MAN
TRIP-10276,1FM5K8GC7HZA00276,DRV-234,2026-06-12T14:19:00,25230.8,47.8,INACTIVE,RT-GDL-MAN
TRIP-10277,1FM5K8GC7HZA00277,DRV-934,2026-06-12T14:40:00,49196.6,18.8,ACTIVE,RT-CDMX-QRO
TRIP-10278,1FM5K8GC7HZA00278,DRV-211,2026-06-12T14:11:00,40445.8,30.8,IN_REPAIR,RT-CDMX-QRO
TRIP-10279,1FM5K8GC7HZA00279,DRV-109,2026-06-12T14:49:00,9225.0,16.5,ACTIVE,RT-MTY-LDO
TRIP-10280,1FM5K8GC7HZA00280,DRV-818,2026-06-12T14:29:00,51213.7,44.6,ACTIVE,RT-CDMX-QRO
TRIP-10281,1FM5K8GC7HZA00281,DRV-819,2026-06-12T14:00:00,73467.5,46.2,IN_REPAIR,RT-CDMX-QRO
TRIP-10282,1FM5K8GC7HZA00282,DRV-326,2026-06-12T14:42:00,74299.6,47.5,INACTIVE,RT-PUE-VER
TRIP-10283,1FM5K8GC7HZA00283,DRV-462,2026-06-12T14:14:00,97354.6,17.8,ACTIVE,RT-CDMX-QRO
TRIP-10284,1FM5K8GC7HZA00284,DRV-759,2026-06-12T14:55:00,16022.9,19.7,ACTIVE,RT-GDL-MAN
TRIP-10285,1FM5K8GC7HZA00285,DRV-666,2026-06-12T14:18:00,86937.0,49.2,IN_REPAIR,RT-MTY-LDO
TRIP-10286,1FM5K8GC7HZA00286,DRV-299,2026-06-12T14:06:00,46261.0,16.6,ACTIVE,RT-CDMX-QRO
TRIP-10287,1FM5K8GC7HZA00287,DRV-564,2026-06-12T14:57:00,14017.5,33.2,ACTIVE,RT-PUE-VER
TRIP-10288,1FM5K8GC7HZA00288,DRV-925,2026-06-12T14:55:00,4703.5,41.0,IN_REPAIR,RT-MTY-LDO
TRIP-10289,1FM5K8GC7HZA00289,DRV-439,2026-06-12T14:30:00,23144.2,3.2,ACTIVE,RT-GDL-MAN
TRIP-10290,1FM5K8GC7HZA00290,DRV-304,2026-06-12T14:41:00,60875.6,7.3,IN_REPAIR,RT-CDMX-QRO
TRIP-10291,1FM5K8GC7HZA00291,DRV-792,2026-06-12T14:05:00,5146.6,47.5,INACTIVE,RT-GDL-MAN
TRIP-10292,1FM5K8GC7HZA00292,DRV-930,2026-06-12T14:31:00,26291.0,30.8,IN_REPAIR,RT-CDMX-QRO
TRIP-10293,1FM5K8GC7HZA00293,DRV-957,2026-06-12T14:21:00,31320.6,24.6,ACTIVE,RT-MTY-LDO
TRIP-10294,1FM5K8GC7HZA00294,DRV-878,2026-06-12T14:51:00,98181.0,26.5,IN_REPAIR,RT-MTY-LDO
TRIP-10295,1FM5K8GC7HZA00295,DRV-504,2026-06-12T14:51:00,35163.5,45.5,IN_REPAIR,RT-GDL-MAN
TRIP-10296,1FM5K8GC7HZA00296,DRV-267,2026-06-12T14:36:00,59086.8,4.1,IN_REPAIR,RT-GDL-MAN
TRIP-10297,1FM5K8GC7HZA00297,DRV-889,2026-06-12T14:41:00,53308.8,32.4,ACTIVE,RT-MTY-LDO
TRIP-10298,1FM5K8GC7HZA00298,DRV-505,2026-06-12T14:33:00,51175.3,47.4,INACTIVE,RT-GDL-MAN
TRIP-10299,1FM5K8GC7HZA00299,DRV-843,2026-06-12T14:16:00,14059.3,38.2,INACTIVE,RT-MTY-LDO
TRIP-10300,1FM5K8GC7HZA00300,DRV-404,2026-06-12T14:41:00,28843.3,27.2,IN_REPAIR,RT-PUE-VER
TRIP-10301,1FM5K8GC7HZA00301,DRV-944,2026-06-12T14:50:00,89023.5,13.0,ACTIVE,RT-GDL-MAN
TRIP-10302,1FM5K8GC7HZA00302,DRV-427,2026-06-12T14:16:00,94159.2,13.1,ACTIVE,RT-CDMX-QRO
TRIP-10303,1FM5K8GC7HZA00303,DRV-682,2026-06-12T14:59:00,52521.7,23.8,ACTIVE,RT-GDL-MAN
TRIP-10304,1FM5K8GC7HZA00304,DRV-806,2026-06-12T14:51:00,4389.0,49.3,ACTIVE,RT-PUE-VER
TRIP-10305,1FM5K8GC7HZA00305,DRV-504,2026-06-12T14:46:00,20465.0,39.7,IN_REPAIR,RT-GDL-MAN
TRIP-10306,1FM5K8GC7HZA00306,DRV-405,2026-06-12T14:29:00,99159.8,7.0,ACTIVE,RT-GDL-MAN
TRIP-10307,1FM5K8GC7HZA00307,DRV-813,2026-06-12T14:13:00,62803.5,27.8,ACTIVE,RT-PUE-VER
TRIP-10308,1FM5K8GC7HZA00308,DRV-729,2026-06-12T14:34:00,44048.9,41.5,ACTIVE,RT-GDL-MAN
TRIP-10309,1FM5K8GC7HZA00309,DRV-187,2026-06-12T14:31:00,47209.7,10.4,IN_REPAIR,RT-CDMX-QRO
TRIP-10310,1FM5K8GC7HZA00310,DRV-635,2026-06-12T14:14:00,87109.7,19.1,IN_REPAIR,RT-MTY-LDO
TRIP-10311,1FM5K8GC7HZA00311,DRV-604,2026-06-12T14:03:00,99806.2,0.6,ACTIVE,RT-PUE-VER
TRIP-10312,1FM5K8GC7HZA00312,DRV-695,2026-06-12T14:20:00,12744.5,16.2,ACTIVE,RT-MTY-LDO
TRIP-10313,1FM5K8GC7HZA00313,DRV-109,2026-06-12T14:50:00,27315.9,21.2,ACTIVE,RT-CDMX-QRO
TRIP-10314,1FM5K8GC7HZA00314,DRV-103,2026-06-12T14:40:00,56978.2,33.5,INACTIVE,RT-MTY-LDO
TRIP-10315,1FM5K8GC7HZA00315,DRV-778,2026-06-12T14:19:00,49110.6,13.3,ACTIVE,RT-PUE-VER
TRIP-10316,1FM5K8GC7HZA00316,DRV-133,2026-06-12T14:53:00,24043.2,46.7,ACTIVE,RT-PUE-VER
TRIP-10317,1FM5K8GC7HZA00317,DRV-206,2026-06-12T14:05:00,41926.1,18.4,ACTIVE,RT-MTY-LDO
TRIP-10318,1FM5K8GC7HZA00318,DRV-426,2026-06-12T14:41:00,36989.5,46.1,INACTIVE,RT-PUE-VER
TRIP-10319,1FM5K8GC7HZA00319,DRV-427,2026-06-12T14:05:00,13177.6,31.8,ACTIVE,RT-PUE-VER
TRIP-10320,1FM5K8GC7HZA00320,DRV-989,2026-06-12T14:07:00,37593.2,45.4,ACTIVE,RT-PUE-VER
TRIP-10321,1FM5K8GC7HZA00321,DRV-612,2026-06-12T14:00:00,43876.5,21.1,ACTIVE,RT-MTY-LDO
TRIP-10322,1FM5K8GC7HZA00322,DRV-892,2026-06-12T14:43:00,44615.0,33.2,ACTIVE,RT-GDL-MAN
TRIP-10323,1FM5K8GC7HZA00323,DRV-384,2026-06-12T14:17:00,19267.8,24.7,IN_REPAIR,RT-MTY-LDO
TRIP-10324,1FM5K8GC7HZA00324,DRV-852,2026-06-12T14:54:00,65549.4,17.0,ACTIVE,RT-PUE-VER
TRIP-10325,1FM5K8GC7HZA00325,DRV-619,2026-06-12T14:17:00,13799.6,31.1,ACTIVE,RT-MTY-LDO
TRIP-10326,1FM5K8GC7HZA00326,DRV-178,2026-06-12T14:29:00,34975.0,34.8,IN_REPAIR,RT-PUE-VER
TRIP-10327,1FM5K8GC7HZA00327,DRV-141,2026-06-12T14:42:00,26236.3,28.3,IN_REPAIR,RT-CDMX-QRO
TRIP-10328,1FM5K8GC7HZA00328,DRV-568,2026-06-12T14:47:00,38226.4,29.9,ACTIVE,RT-PUE-VER
TRIP-10329,1FM5K8GC7HZA00329,DRV-916,2026-06-12T14:06:00,75872.4,12.6,ACTIVE,RT-CDMX-QRO
TRIP-10330,1FM5K8GC7HZA00330,DRV-313,2026-06-12T14:24:00,1526.8,41.5,IN_REPAIR,RT-CDMX-QRO
TRIP-10331,1FM5K8GC7HZA00331,DRV-495,2026-06-12T14:45:00,91944.8,40.0,ACTIVE,RT-PUE-VER
TRIP-10332,1FM5K8GC7HZA00332,DRV-474,2026-06-12T14:34:00,64470.9,33.1,INACTIVE,RT-GDL-MAN
TRIP-10333,1FM5K8GC7HZA00333,DRV-608,2026-06-12T14:23:00,36775.8,8.1,IN_REPAIR,RT-CDMX-QRO
TRIP-10334,1FM5K8GC7HZA00334,DRV-372,2026-06-12T14:52:00,58608.2,7.4,ACTIVE,RT-PUE-VER
TRIP-10335,1FM5K8GC7HZA00335,DRV-407,2026-06-12T14:22:00,90161.5,18.1,INACTIVE,RT-MTY-LDO
TRIP-10336,1FM5K8GC7HZA00336,DRV-734,2026-06-12T14:57:00,83692.3,14.7,IN_REPAIR,RT-CDMX-QRO
TRIP-10337,1FM5K8GC7HZA00337,DRV-286,2026-06-12T14:28:00,94043.8,23.3,IN_REPAIR,RT-PUE-VER
TRIP-10338,1FM5K8GC7HZA00338,DRV-813,2026-06-12T14:25:00,61846.4,14.1,IN_REPAIR,RT-PUE-VER
TRIP-10339,1FM5K8GC7HZA00339,DRV-726,2026-06-12T14:01:00,63674.7,40.2,IN_REPAIR,RT-GDL-MAN
TRIP-10340,1FM5K8GC7HZA00340,DRV-153,2026-06-12T14:47:00,6661.7,27.8,IN_REPAIR,RT-MTY-LDO
TRIP-10341,1FM5K8GC7HZA00341,DRV-361,2026-06-12T14:16:00,2541.6,11.9,INACTIVE,RT-PUE-VER
TRIP-10342,1FM5K8GC7HZA00342,DRV-765,2026-06-12T14:52:00,55062.0,35.8,ACTIVE,RT-GDL-MAN
TRIP-10343,1FM5K8GC7HZA00343,DRV-274,2026-06-12T14:47:00,92373.2,44.0,ACTIVE,RT-PUE-VER
TRIP-10344,1FM5K8GC7HZA00344,DRV-824,2026-06-12T14:19:00,25853.6,23.6,ACTIVE,RT-MTY-LDO
TRIP-10345,1FM5K8GC7HZA00345,DRV-503,2026-06-12T14:42:00,31803.0,39.8,INACTIVE,RT-PUE-VER
TRIP-10346,1FM5K8GC7HZA00346,DRV-161,2026-06-12T14:46:00,4434.0,33.1,INACTIVE,RT-PUE-VER
TRIP-10347,1FM5K8GC7HZA00347,DRV-880,2026-06-12T14:00:00,17519.6,17.8,ACTIVE,RT-CDMX-QRO
TRIP-10348,1FM5K8GC7HZA00348,DRV-856,2026-06-12T14:34:00,89422.1,14.2,ACTIVE,RT-GDL-MAN
TRIP-10349,1FM5K8GC7HZA00349,DRV-135,2026-06-12T14:49:00,19513.4,47.0,IN_REPAIR,RT-PUE-VER
TRIP-10350,1FM5K8GC7HZA00350,DRV-272,2026-06-12T14:06:00,55500.0,46.3,INACTIVE,RT-GDL-MAN
TRIP-10351,1FM5K8GC7HZA00351,DRV-501,2026-06-12T14:34:00,83011.6,39.4,IN_REPAIR,RT-MTY-LDO
TRIP-10352,1FM5K8GC7HZA00352,DRV-998,2026-06-12T14:04:00,36755.3,35.4,ACTIVE,RT-GDL-MAN
TRIP-10353,1FM5K8GC7HZA00353,DRV-487,2026-06-12T14:48:00,37124.5,38.0,INACTIVE,RT-PUE-VER
TRIP-10354,1FM5K8GC7HZA00354,DRV-652,2026-06-12T14:14:00,96972.3,32.0,ACTIVE,RT-MTY-LDO
TRIP-10355,1FM5K8GC7HZA00355,DRV-948,2026-06-12T14:56:00,83480.4,3.4,IN_REPAIR,RT-PUE-VER
TRIP-10356,1FM5K8GC7HZA00356,DRV-690,2026-06-12T14:00:00,89716.2,30.4,ACTIVE,RT-MTY-LDO
TRIP-10357,1FM5K8GC7HZA00357,DRV-598,2026-06-12T14:08:00,59820.6,25.3,IN_REPAIR,RT-MTY-LDO
TRIP-10358,1FM5K8GC7HZA00358,DRV-744,2026-06-12T14:05:00,90556.4,15.4,INACTIVE,RT-GDL-MAN
TRIP-10359,1FM5K8GC7HZA00359,DRV-104,2026-06-12T14:51:00,2265.2,18.8,INACTIVE,RT-CDMX-QRO
TRIP-10360,1FM5K8GC7HZA00360,DRV-382,2026-06-12T14:05:00,85013.6,19.4,IN_REPAIR,RT-MTY-LDO
TRIP-10361,1FM5K8GC7HZA00361,DRV-550,2026-06-12T14:56:00,77025.2,36.7,ACTIVE,RT-GDL-MAN
TRIP-10362,1FM5K8GC7HZA00362,DRV-272,2026-06-12T14:26:00,90359.2,29.2,INACTIVE,RT-PUE-VER
TRIP-10363,1FM5K8GC7HZA00363,DRV-538,2026-06-12T14:31:00,27277.1,25.4,IN_REPAIR,RT-PUE-VER
TRIP-10364,1FM5K8GC7HZA00364,DRV-312,2026-06-12T14:54:00,92652.9,36.4,ACTIVE,RT-MTY-LDO
TRIP-10365,1FM5K8GC7HZA00365,DRV-834,2026-06-12T14:14:00,69680.0,45.5,ACTIVE,RT-MTY-LDO
TRIP-10366,1FM5K8GC7HZA00366,DRV-529,2026-06-12T14:21:00,39899.2,17.5,INACTIVE,RT-CDMX-QRO
TRIP-10367,1FM5K8GC7HZA00367,DRV-633,2026-06-12T14:11:00,55121.7,6.2,IN_REPAIR,RT-GDL-MAN
TRIP-10368,1FM5K8GC7HZA00368,DRV-466,2026-06-12T14:32:00,65755.9,24.3,IN_REPAIR,RT-PUE-VER
TRIP-10369,1FM5K8GC7HZA00369,DRV-300,2026-06-12T14:52:00,95909.6,10.1,IN_REPAIR,RT-CDMX-QRO
TRIP-10370,1FM5K8GC7HZA00370,DRV-113,2026-06-12T14:50:00,44881.6,0.3,IN_REPAIR,RT-PUE-VER
TRIP-10371,1FM5K8GC7HZA00371,DRV-762,2026-06-12T14:06:00,69299.5,38.5,ACTIVE,RT-MTY-LDO
TRIP-10372,1FM5K8GC7HZA00372,DRV-541,2026-06-12T14:35:00,99835.2,44.3,ACTIVE,RT-MTY-LDO
TRIP-10373,1FM5K8GC7HZA00373,DRV-518,2026-06-12T14:24:00,71499.1,30.5,ACTIVE,RT-GDL-MAN
TRIP-10374,1FM5K8GC7HZA00374,DRV-220,2026-06-12T14:04:00,79537.7,1.4,INACTIVE,RT-PUE-VER
TRIP-10375,1FM5K8GC7HZA00375,DRV-293,2026-06-12T14:36:00,1880.8,42.1,ACTIVE,RT-MTY-LDO
TRIP-10376,1FM5K8GC7HZA00376,DRV-550,2026-06-12T14:19:00,90250.6,48.4,ACTIVE,RT-GDL-MAN
TRIP-10377,1FM5K8GC7HZA00377,DRV-668,2026-06-12T14:46:00,77271.2,21.2,ACTIVE,RT-CDMX-QRO
TRIP-10378,1FM5K8GC7HZA00378,DRV-248,2026-06-12T14:05:00,69725.6,27.1,IN_REPAIR,RT-PUE-VER
TRIP-10379,1FM5K8GC7HZA00379,DRV-118,2026-06-12T14:04:00,27173.6,44.9,INACTIVE,RT-GDL-MAN
TRIP-10380,1FM5K8GC7HZA00380,DRV-663,2026-06-12T14:10:00,7128.9,1.1,INACTIVE,RT-CDMX-QRO
TRIP-10381,1FM5K8GC7HZA00381,DRV-159,2026-06-12T14:24:00,77123.7,16.6,IN_REPAIR,RT-PUE-VER
TRIP-10382,1FM5K8GC7HZA00382,DRV-332,2026-06-12T14:23:00,72912.9,41.7,ACTIVE,RT-PUE-VER
TRIP-10383,1FM5K8GC7HZA00383,DRV-225,2026-06-12T14:51:00,79216.5,44.0,IN_REPAIR,RT-GDL-MAN
TRIP-10384,1FM5K8GC7HZA00384,DRV-562,2026-06-12T14:48:00,97577.4,0.3,IN_REPAIR,RT-CDMX-QRO
TRIP-10385,1FM5K8GC7HZA00385,DRV-712,2026-06-12T14:52:00,86239.3,44.6,INACTIVE,RT-GDL-MAN
TRIP-10386,1FM5K8GC7HZA00386,DRV-397,2026-06-12T14:03:00,78100.0,19.0,IN_REPAIR,RT-CDMX-QRO
TRIP-10387,1FM5K8GC7HZA00387,DRV-451,2026-06-12T14:49:00,33319.2,10.0,INACTIVE,RT-PUE-VER
TRIP-10388,1FM5K8GC7HZA00388,DRV-753,2026-06-12T14:47:00,3338.0,37.9,ACTIVE,RT-MTY-LDO
TRIP-10389,1FM5K8GC7HZA00389,DRV-252,2026-06-12T14:07:00,70443.2,45.5,ACTIVE,RT-CDMX-QRO
TRIP-10390,1FM5K8GC7HZA00390,DRV-262,2026-06-12T14:35:00,31346.4,33.6,IN_REPAIR,RT-MTY-LDO
TRIP-10391,1FM5K8GC7HZA00391,DRV-697,2026-06-12T14:11:00,95589.7,0.6,ACTIVE,RT-CDMX-QRO
TRIP-10392,1FM5K8GC7HZA00392,DRV-120,2026-06-12T14:28:00,77204.8,21.7,ACTIVE,RT-GDL-MAN
TRIP-10393,1FM5K8GC7HZA00393,DRV-402,2026-06-12T14:15:00,49200.6,17.4,INACTIVE,RT-PUE-VER
TRIP-10394,1FM5K8GC7HZA00394,DRV-794,2026-06-12T14:08:00,21231.4,8.5,ACTIVE,RT-MTY-LDO
TRIP-10395,1FM5K8GC7HZA00395,DRV-886,2026-06-12T14:30:00,66134.5,17.7,INACTIVE,RT-PUE-VER
TRIP-10396,1FM5K8GC7HZA00396,DRV-121,2026-06-12T14:47:00,6766.8,46.4,ACTIVE,RT-CDMX-QRO
TRIP-10397,1FM5K8GC7HZA00397,DRV-571,2026-06-12T14:38:00,81795.9,19.6,INACTIVE,RT-PUE-VER
TRIP-10398,1FM5K8GC7HZA00398,DRV-776,2026-06-12T14:51:00,72548.6,4.0,INACTIVE,RT-CDMX-QRO
TRIP-10399,1FM5K8GC7HZA00399,DRV-270,2026-06-12T14:45:00,86891.5,15.9,ACTIVE,RT-PUE-VER
